timestamp,unix_time,hr_bpm,rr_intervals_ms
2025-09-11 16:56:32,1757634992.378,75,890.6
2025-09-11 16:56:33,1757634993.371,75,880.9
2025-09-11 16:56:34,1757634994.366,74,856.4
2025-09-11 16:56:35,1757634995.365,74,773.4;751.0
2025-09-11 16:56:36,1757634996.359,74,752.0
2025-09-11 16:56:37,1757634997.364,75,770.5
2025-09-11 16:56:38,1757634998.363,75,796.9
2025-09-11 16:56:39,1757634999.351,75,807.6;823.2
2025-09-11 16:56:40,1757635000.352,75,829.1
2025-09-11 16:56:41,1757635001.355,75,833.0
2025-09-11 16:56:42,1757635002.351,75,828.1
2025-09-11 16:56:43,1757635003.346,74,818.4;806.6
2025-09-11 16:56:44,1757635004.339,74,757.8
2025-09-11 16:56:45,1757635005.345,74,760.7
2025-09-11 16:56:46,1757635006.334,75,747.1;721.7
2025-09-11 16:56:47,1757635007.331,76,733.4
2025-09-11 16:56:48,1757635008.330,77,767.6
2025-09-11 16:56:49,1757635009.326,77,811.5
2025-09-11 16:56:50,1757635010.329,77,839.8
2025-09-11 16:56:51,1757635011.321,76,851.6;857.4
2025-09-11 16:56:52,1757635012.324,75,839.8
2025-09-11 16:56:53,1757635013.327,75,800.8
2025-09-11 16:56:54,1757635014.316,75,766.6;737.3
2025-09-11 16:56:55,1757635015.319,75,701.2
2025-09-11 16:56:56,1757635016.311,76,708.0
2025-09-11 16:56:57,1757635017.317,78,708.0;740.2
2025-09-11 16:56:59,1757635019.301,78,783.2
2025-09-11 16:56:59,1757635019.313,78,840.8
2025-09-11 16:57:00,1757635020.310,78,865.2
2025-09-11 16:57:01,1757635021.296,77,869.1
2025-09-11 16:57:02,1757635022.294,76,842.8;800.8
2025-09-11 16:57:03,1757635023.297,75,816.4
2025-09-11 16:57:04,1757635024.289,75,808.6
2025-09-11 16:57:05,1757635025.286,75,795.9
2025-09-11 16:57:06,1757635026.293,75,769.5;794.9
2025-09-11 16:57:07,1757635027.284,75,816.4
2025-09-11 16:57:08,1757635028.288,75,852.5
2025-09-11 16:57:10,1757635030.283,75,831.1
2025-09-11 16:57:10,1757635030.283,75,861.3
2025-09-11 16:57:11,1757635031.275,74,868.2
2025-09-11 16:57:12,1757635032.276,73,871.1;828.1
2025-09-11 16:57:13,1757635033.273,73,830.1
2025-09-11 16:57:14,1757635034.263,73,812.5
2025-09-11 16:57:15,1757635035.268,73,772.5;760.7
2025-09-11 16:57:16,1757635036.261,74,759.8
2025-09-11 16:57:18,1757635038.254,74,808.6
2025-09-11 16:57:18,1757635038.255,75,874.0
2025-09-11 16:57:19,1757635039.261,74,902.3
2025-09-11 16:57:20,1757635040.259,74,857.4
2025-09-11 16:57:21,1757635041.251,73,856.4;835.9
2025-09-11 16:57:22,1757635042.254,73,815.4
2025-09-11 16:57:23,1757635043.241,73,789.1
2025-09-11 16:57:24,1757635044.240,73,790.0
2025-09-11 16:57:25,1757635045.239,73,778.3;792.0
2025-09-11 16:57:26,1757635046.244,74,791.0
2025-09-11 16:57:27,1757635047.231,74,825.2
2025-09-11 16:57:28,1757635048.240,74,851.6
2025-09-11 16:57:29,1757635049.231,74,887.7
2025-09-11 16:57:30,1757635050.233,73,852.5;875.0
2025-09-11 16:57:31,1757635051.221,73,866.2
2025-09-11 16:57:32,1757635052.224,72,825.2
2025-09-11 16:57:33,1757635053.215,72,787.1
2025-09-11 16:57:34,1757635054.216,73,788.1;786.1
2025-09-11 16:57:35,1757635055.216,73,804.7
2025-09-11 16:57:36,1757635056.216,73,783.2
2025-09-11 16:57:38,1757635058.208,73,810.5
2025-09-11 16:57:38,1757635058.208,74,829.1
2025-09-11 16:57:39,1757635059.209,74,821.3;806.6
2025-09-11 16:57:40,1757635060.199,74,823.2
2025-09-11 16:57:41,1757635061.207,74,792.0
2025-09-11 16:57:42,1757635062.198,74,774.4;762.7
2025-09-11 16:57:43,1757635063.201,74,749.0
2025-09-11 16:57:44,1757635064.188,76,726.6;711.9
2025-09-11 16:57:45,1757635065.187,76,730.5
2025-09-11 16:57:46,1757635066.188,77,717.8
2025-09-11 16:57:47,1757635067.188,78,743.2
2025-09-11 16:57:48,1757635068.179,78,752.9;769.5
2025-09-11 16:57:49,1757635069.185,78,781.2
2025-09-11 16:57:50,1757635070.173,78,777.3
2025-09-11 16:57:52,1757635072.178,78,803.7
2025-09-11 16:57:52,1757635072.178,77,812.5;827.1
2025-09-11 16:57:53,1757635073.167,77,787.1
2025-09-11 16:57:54,1757635074.173,77,825.2
2025-09-11 16:57:55,1757635075.164,77,829.1
2025-09-11 16:57:56,1757635076.164,76,843.8
2025-09-11 16:57:58,1757635078.157,75,811.5;844.7
2025-09-11 16:57:58,1757635078.158,75,829.1
2025-09-11 16:57:59,1757635079.161,75,797.9
2025-09-11 16:58:00,1757635080.148,75,771.5;784.2
2025-09-11 16:58:01,1757635081.153,75,775.4
2025-09-11 16:58:02,1757635082.144,75,788.1
2025-09-11 16:58:03,1757635083.149,75,766.6
2025-09-11 16:58:04,1757635084.149,76,784.2;774.4
2025-09-11 16:58:05,1757635085.137,76,783.2
2025-09-11 16:58:06,1757635086.133,76,770.5
2025-09-11 16:58:07,1757635087.130,76,792.0
2025-09-11 16:58:08,1757635088.131,76,796.9;812.5
2025-09-11 16:58:09,1757635089.132,76,809.6
2025-09-11 16:58:10,1757635090.125,76,839.8
2025-09-11 16:58:11,1757635091.133,75,852.5
2025-09-11 16:58:12,1757635092.118,75,837.9
2025-09-11 16:58:13,1757635093.121,74,859.4;849.6
2025-09-11 16:58:14,1757635094.124,74,846.7
2025-09-11 16:58:15,1757635095.110,74,836.9
2025-09-11 16:58:16,1757635096.112,73,851.6
2025-09-11 16:58:18,1757635098.103,73,839.8
2025-09-11 16:58:18,1757635098.105,73,831.1;821.3
2025-09-11 16:58:19,1757635099.109,73,821.3
2025-09-11 16:58:20,1757635100.101,73,828.1
2025-09-11 16:58:21,1757635101.105,73,808.6
2025-09-11 16:58:22,1757635102.104,73,844.7
2025-09-11 16:58:23,1757635103.094,73,830.1
2025-09-11 16:58:24,1757635104.088,73,859.4;878.9
2025-09-11 16:58:25,1757635105.085,72,846.7
2025-09-11 16:58:26,1757635106.089,72,841.8
2025-09-11 16:58:27,1757635107.080,72,811.5
2025-09-11 16:58:28,1757635108.084,72,793.9;783.2
2025-09-11 16:58:29,1757635109.087,73,766.6
2025-09-11 16:58:30,1757635110.073,73,769.5
2025-09-11 16:58:31,1757635111.079,74,754.9;727.5
2025-09-11 16:58:32,1757635112.068,75,734.4
2025-09-11 16:58:34,1757635114.071,76,752.0
2025-09-11 16:58:34,1757635114.072,76,800.8
2025-09-11 16:58:35,1757635115.062,76,815.4;808.6
2025-09-11 16:58:36,1757635116.557,76,840.8
2025-09-11 16:58:37,1757635117.560,75,853.5
2025-09-11 16:58:38,1757635118.552,75,878.9
2025-09-11 16:58:39,1757635119.559,74,841.8;825.2
2025-09-11 16:58:40,1757635120.546,74,792.0
2025-09-11 16:58:41,1757635121.546,74,752.9
2025-09-11 16:58:42,1757635122.548,75,721.7;708.0
2025-09-11 16:58:43,1757635123.545,76,704.1
2025-09-11 16:58:44,1757635124.546,77,721.7
2025-09-11 16:58:45,1757635125.545,78,734.4
2025-09-11 16:58:46,1757635126.533,78,816.4
2025-09-11 16:58:47,1757635127.536,78,855.5
2025-09-11 16:58:48,1757635128.526,76,909.2;918.9
2025-09-11 16:58:49,1757635129.524,75,952.1
2025-09-11 16:58:50,1757635130.527,74,955.1
2025-09-11 16:58:51,1757635131.527,73,898.4
2025-09-11 16:58:52,1757635132.519,72,859.4
2025-09-11 16:58:53,1757635133.524,72,805.7;759.8
2025-09-11 16:58:54,1757635134.513,72,769.5
2025-09-11 16:58:55,1757635135.511,73,763.7
2025-09-11 16:58:56,1757635136.514,74,758.8;752.9
2025-09-11 16:58:57,1757635137.515,75,772.5
2025-09-11 16:58:58,1757635138.506,75,797.9
2025-09-11 16:58:59,1757635139.499,75,780.3
2025-09-11 16:59:00,1757635140.499,75,813.5;825.2
2025-09-11 16:59:01,1757635141.495,75,809.6
2025-09-11 16:59:02,1757635142.493,75,807.6
2025-09-11 16:59:03,1757635143.490,75,794.9;753.9
2025-09-11 16:59:04,1757635144.486,75,735.4
2025-09-11 16:59:05,1757635145.484,76,731.4
2025-09-11 16:59:06,1757635146.484,77,698.2;694.3
2025-09-11 16:59:07,1757635147.483,78,690.4
2025-09-11 16:59:08,1757635148.482,80,687.5;700.2
2025-09-11 16:59:09,1757635149.476,80,726.6
2025-09-11 16:59:10,1757635150.482,81,738.3
2025-09-11 16:59:11,1757635151.476,81,772.5;774.4
2025-09-11 16:59:12,1757635152.473,80,766.6
2025-09-11 16:59:13,1757635153.463,80,744.1
2025-09-11 16:59:14,1757635154.461,80,753.9;746.1
2025-09-11 16:59:15,1757635155.460,80,750.0
2025-09-11 16:59:16,1757635156.457,80,731.4
2025-09-11 16:59:17,1757635157.456,80,759.8
2025-09-11 16:59:18,1757635158.452,80,772.5;793.9
2025-09-11 16:59:19,1757635159.452,80,801.8
2025-09-11 16:59:20,1757635160.457,79,837.9
2025-09-11 16:59:21,1757635161.449,79,863.3
2025-09-11 16:59:22,1757635162.442,78,838.9
2025-09-11 16:59:23,1757635163.438,77,841.8;835.0
2025-09-11 16:59:24,1757635164.437,76,807.6
2025-09-11 16:59:25,1757635165.434,76,773.4
2025-09-11 16:59:26,1757635166.431,76,794.9
2025-09-11 16:59:27,1757635167.428,76,803.7;793.0
2025-09-11 16:59:28,1757635168.426,76,782.2
2025-09-11 16:59:29,1757635169.435,76,816.4
2025-09-11 16:59:30,1757635170.427,76,835.0
2025-09-11 16:59:31,1757635171.418,75,857.4
2025-09-11 16:59:32,1757635172.417,75,832.0
2025-09-11 16:59:33,1757635173.425,74,865.2;876.0
2025-09-11 16:59:34,1757635174.411,74,879.9
2025-09-11 16:59:35,1757635175.408,73,836.9
2025-09-11 16:59:36,1757635176.409,73,843.8
2025-09-11 16:59:37,1757635177.408,73,844.7
2025-09-11 16:59:38,1757635178.404,72,850.6;826.2
2025-09-11 16:59:39,1757635179.398,72,848.6
2025-09-11 16:59:40,1757635180.396,72,867.2
2025-09-11 16:59:41,1757635181.393,72,858.4
2025-09-11 16:59:42,1757635182.403,72,886.7
2025-09-11 16:59:43,1757635183.388,71,900.4
2025-09-11 16:59:44,1757635184.390,71,885.7;838.9
2025-09-11 16:59:45,1757635185.392,71,835.0
2025-09-11 16:59:46,1757635186.381,71,840.8
2025-09-11 16:59:47,1757635187.378,71,830.1
2025-09-11 16:59:48,1757635188.376,71,818.4
2025-09-11 16:59:49,1757635189.373,71,859.4
2025-09-11 16:59:50,1757635190.382,71,904.3
2025-09-11 16:59:51,1757635191.379,70,893.6;937.5
2025-09-11 16:59:52,1757635192.376,70,912.1
2025-09-11 16:59:53,1757635193.372,69,819.3
2025-09-11 16:59:54,1757635194.372,69,789.1
2025-09-11 16:59:55,1757635195.359,71,779.3;776.4
2025-09-11 16:59:56,1757635196.359,71,781.2
2025-09-11 16:59:57,1757635197.358,72,746.1
2025-09-11 16:59:58,1757635198.353,73,843.8
2025-09-11 16:59:59,1757635199.350,73,903.3
2025-09-11 17:00:00,1757635200.346,72,938.5
2025-09-11 17:00:01,1757635201.347,71,887.7;898.4
2025-09-11 17:00:02,1757635202.341,71,877.0
2025-09-11 17:00:03,1757635203.338,70,815.4
2025-09-11 17:00:04,1757635204.335,70,804.7
2025-09-11 17:00:05,1757635205.336,71,782.2;779.3
2025-09-11 17:00:06,1757635206.333,72,761.7
2025-09-11 17:00:07,1757635207.329,72,793.9
2025-09-11 17:00:08,1757635208.326,73,846.7
2025-09-11 17:00:09,1757635209.323,73,850.6
2025-09-11 17:00:10,1757635210.326,73,900.4
2025-09-11 17:00:11,1757635211.325,72,918.0
2025-09-11 17:00:12,1757635212.322,71,915.0;863.3
2025-09-11 17:00:13,1757635213.323,71,864.3
2025-09-11 17:00:14,1757635214.318,71,864.3
2025-09-11 17:00:15,1757635215.317,70,831.1
2025-09-11 17:00:16,1757635216.314,71,816.4;801.8
2025-09-11 17:00:17,1757635217.307,71,806.6
2025-09-11 17:00:18,1757635218.306,71,783.2
2025-09-11 17:00:19,1757635219.304,72,803.7
2025-09-11 17:00:20,1757635220.304,72,825.2
2025-09-11 17:00:21,1757635221.302,72,874.0
2025-09-11 17:00:22,1757635222.293,72,852.5;883.8
2025-09-11 17:00:23,1757635223.294,72,898.4
2025-09-11 17:00:24,1757635224.295,71,865.2
2025-09-11 17:00:25,1757635225.293,71,864.3
2025-09-11 17:00:26,1757635226.289,71,847.7
2025-09-11 17:00:27,1757635227.284,71,801.8;805.7
2025-09-11 17:00:28,1757635228.286,71,806.6
2025-09-11 17:00:29,1757635229.283,72,814.5
2025-09-11 17:00:30,1757635230.283,72,812.5
2025-09-11 17:00:31,1757635231.268,72,837.9;830.1
2025-09-11 17:00:32,1757635232.265,72,807.6
2025-09-11 17:00:33,1757635233.275,72,783.2
2025-09-11 17:00:34,1757635234.260,73,785.2
2025-09-11 17:00:36,1757635236.260,73,782.2;783.2
2025-09-11 17:00:36,1757635236.260,74,815.4
2025-09-11 17:00:37,1757635237.258,74,818.4
2025-09-11 17:00:38,1757635238.255,74,808.6
2025-09-11 17:00:39,1757635239.250,74,783.2;780.3
2025-09-11 17:00:40,1757635240.249,74,768.6
2025-09-11 17:00:41,1757635241.251,75,747.1;718.8
2025-09-11 17:00:42,1757635242.246,76,711.9
2025-09-11 17:00:43,1757635243.242,77,707.0
2025-09-11 17:00:44,1757635244.243,77,723.6
2025-09-11 17:00:45,1757635245.238,78,768.6
2025-09-11 17:00:46,1757635246.237,78,774.4;844.7
2025-09-11 17:00:47,1757635247.239,78,917.0
2025-09-11 17:00:48,1757635248.229,77,931.6
2025-09-11 17:00:49,1757635249.224,76,870.1
2025-09-11 17:00:50,1757635250.225,74,799.8;791.0
2025-09-11 17:00:51,1757635251.225,75,773.4
2025-09-11 17:00:52,1757635252.225,75,776.4
2025-09-11 17:00:53,1757635253.221,75,759.8
2025-09-11 17:00:54,1757635254.210,76,790.0;788.1
2025-09-11 17:00:56,1757635256.209,76,830.1
2025-09-11 17:00:56,1757635256.209,75,824.2
2025-09-11 17:00:57,1757635257.208,75,864.3
2025-09-11 17:00:58,1757635258.203,75,878.9
2025-09-11 17:00:59,1757635259.708,74,890.6
2025-09-11 17:01:00,1757635260.200,73,859.4;867.2
2025-09-11 17:01:01,1757635261.194,73,850.6
2025-09-11 17:01:02,1757635262.190,72,811.5
2025-09-11 17:01:03,1757635263.190,72,786.1
2025-09-11 17:01:04,1757635264.193,73,784.2;790.0
2025-09-11 17:01:05,1757635265.191,73,833.0
2025-09-11 17:01:06,1757635266.180,73,819.3
2025-09-11 17:01:07,1757635267.185,73,859.4
2025-09-11 17:01:08,1757635268.178,73,841.8
2025-09-11 17:01:09,1757635269.176,73,848.6
2025-09-11 17:01:10,1757635270.170,73,826.2;860.4
2025-09-11 17:01:11,1757635271.168,72,867.2
2025-09-11 17:01:12,1757635272.165,72,850.6
2025-09-11 17:01:13,1757635273.169,72,844.7
2025-09-11 17:01:14,1757635274.160,72,849.6
2025-09-11 17:01:16,1757635276.155,72,851.6;809.6
2025-09-11 17:01:16,1757635276.156,72,830.1
2025-09-11 17:01:17,1757635277.165,72,840.8
2025-09-11 17:01:18,1757635278.161,72,850.6
2025-09-11 17:01:20,1757635280.147,72,811.5
2025-09-11 17:01:20,1757635280.148,72,842.8
2025-09-11 17:01:21,1757635281.144,72,858.4;854.5
2025-09-11 17:01:22,1757635282.146,72,838.9
2025-09-11 17:01:23,1757635283.144,72,867.2
2025-09-11 17:01:24,1757635284.137,71,864.3
2025-09-11 17:01:25,1757635285.132,71,835.9
2025-09-11 17:01:26,1757635286.136,71,826.2;832.0
2025-09-11 17:01:27,1757635287.131,71,835.0
2025-09-11 17:01:28,1757635288.128,71,792.0
2025-09-11 17:01:29,1757635289.122,72,821.3
2025-09-11 17:01:30,1757635290.129,72,825.2
2025-09-11 17:01:31,1757635291.123,72,863.3;827.1
2025-09-11 17:01:32,1757635292.122,72,828.1
2025-09-11 17:01:33,1757635293.112,72,813.5
2025-09-11 17:01:34,1757635294.109,72,795.9;748.0
2025-09-11 17:01:36,1757635296.116,73,767.6
2025-09-11 17:01:36,1757635296.603,73,772.5
2025-09-11 17:01:37,1757635297.107,74,809.6
2025-09-11 17:01:38,1757635298.099,74,819.3
2025-09-11 17:01:39,1757635299.110,74,829.1;797.9
2025-09-11 17:01:40,1757635300.101,74,825.2
2025-09-11 17:01:41,1757635301.095,74,823.2
2025-09-11 17:01:42,1757635302.103,74,820.3
2025-09-11 17:01:43,1757635303.099,74,814.5;830.1
2025-09-11 17:01:44,1757635304.089,74,833.0
2025-09-11 17:01:45,1757635305.093,73,811.5
2025-09-11 17:01:46,1757635306.081,73,836.9
2025-09-11 17:01:47,1757635307.086,73,847.7
2025-09-11 17:01:48,1757635308.076,73,885.7
2025-09-11 17:01:49,1757635309.081,72,854.5;878.9
2025-09-11 17:01:50,1757635310.073,72,881.8
2025-09-11 17:01:51,1757635311.079,72,851.6
2025-09-11 17:01:52,1757635312.077,71,835.9
2025-09-11 17:01:53,1757635313.069,71,839.8
2025-09-11 17:01:54,1757635314.069,71,850.6
2025-09-11 17:01:56,1757635316.065,71,830.1;858.4
2025-09-11 17:01:56,1757635316.066,71,900.4
2025-09-11 17:01:57,1757635317.561,71,899.4
2025-09-11 17:01:58,1757635318.550,71,884.8
2025-09-11 17:01:59,1757635319.555,70,902.3
2025-09-11 17:02:00,1757635320.544,70,900.4
2025-09-11 17:02:01,1757635321.551,70,858.4
2025-09-11 17:02:02,1757635322.540,70,859.4;858.4
2025-09-11 17:02:03,1757635323.545,70,851.6
2025-09-11 17:02:04,1757635324.539,70,818.4
2025-09-11 17:02:05,1757635325.531,70,838.9
2025-09-11 17:02:06,1757635326.535,70,860.4
2025-09-11 17:02:07,1757635327.525,70,864.3
2025-09-11 17:02:08,1757635328.534,70,881.8
2025-09-11 17:02:09,1757635329.530,70,906.2;889.6
2025-09-11 17:02:10,1757635330.520,69,833.0
2025-09-11 17:02:11,1757635331.528,69,833.0
2025-09-11 17:02:12,1757635332.516,70,831.1
2025-09-11 17:02:13,1757635333.523,70,854.5
2025-09-11 17:02:14,1757635334.516,70,857.4
2025-09-11 17:02:15,1757635335.509,70,896.5;928.7
2025-09-11 17:02:16,1757635336.515,69,923.8
2025-09-11 17:02:17,1757635337.505,69,863.3
2025-09-11 17:02:18,1757635338.510,69,836.9
2025-09-11 17:02:19,1757635339.499,69,852.5
2025-09-11 17:02:20,1757635340.501,69,830.1;781.2
2025-09-11 17:02:21,1757635341.490,70,765.6
2025-09-11 17:02:22,1757635342.497,72,753.9;731.4
2025-09-11 17:02:23,1757635343.498,72,708.0
2025-09-11 17:02:24,1757635344.492,74,679.7
2025-09-11 17:02:25,1757635345.480,75,687.5
2025-09-11 17:02:26,1757635346.484,77,707.0;773.4
2025-09-11 17:02:27,1757635347.487,78,890.6
2025-09-11 17:02:28,1757635348.477,77,951.2
2025-09-11 17:02:29,1757635349.470,76,963.9
2025-09-11 17:02:30,1757635350.480,75,924.8
2025-09-11 17:02:31,1757635351.470,73,904.3
2025-09-11 17:02:32,1757635352.462,72,864.3;812.5
2025-09-11 17:02:33,1757635353.465,72,768.6
2025-09-11 17:02:34,1757635354.464,73,770.5
2025-09-11 17:02:35,1757635355.459,74,755.9;752.0
2025-09-11 17:02:36,1757635356.466,74,752.9
2025-09-11 17:02:37,1757635357.455,75,752.9
2025-09-11 17:02:38,1757635358.460,75,791.0
2025-09-11 17:02:39,1757635359.455,76,830.1
2025-09-11 17:02:40,1757635360.444,75,862.3
2025-09-11 17:02:41,1757635361.449,74,870.1;865.2
2025-09-11 17:02:42,1757635362.443,74,858.4
2025-09-11 17:02:43,1757635363.442,73,864.3
2025-09-11 17:02:45,1757635365.432,73,863.3
2025-09-11 17:02:45,1757635365.432,73,826.2;811.5
2025-09-11 17:02:46,1757635366.435,73,790.0
2025-09-11 17:02:47,1757635367.427,73,783.2
2025-09-11 17:02:48,1757635368.434,73,770.5
2025-09-11 17:02:49,1757635369.425,74,805.7
2025-09-11 17:02:50,1757635370.431,74,818.4;844.7
2025-09-11 17:02:51,1757635371.426,74,847.7
2025-09-11 17:02:52,1757635372.413,73,864.3
2025-09-11 17:02:53,1757635373.418,73,837.9
2025-09-11 17:02:54,1757635374.408,73,799.8;802.7
2025-09-11 17:02:55,1757635375.419,73,793.0
2025-09-11 17:02:56,1757635376.404,73,779.3
2025-09-11 17:02:57,1757635377.414,74,769.5
2025-09-11 17:02:58,1757635378.406,74,780.3;783.2
2025-09-11 17:02:59,1757635379.399,75,791.0
2025-09-11 17:03:00,1757635380.397,75,793.0
2025-09-11 17:03:01,1757635381.403,75,806.6
2025-09-11 17:03:02,1757635382.390,75,827.1
2025-09-11 17:03:03,1757635383.384,74,846.7;811.5
2025-09-11 17:03:04,1757635384.391,74,840.8
2025-09-11 17:03:05,1757635385.380,74,843.8
2025-09-11 17:03:06,1757635386.386,74,803.7;815.4
2025-09-11 17:03:07,1757635387.376,74,787.1
2025-09-11 17:03:08,1757635388.380,74,757.8
2025-09-11 17:03:09,1757635389.370,75,750.0;707.0
2025-09-11 17:03:10,1757635390.375,76,731.4
2025-09-11 17:03:11,1757635391.367,76,768.6
2025-09-11 17:03:12,1757635392.373,77,828.1
2025-09-11 17:03:13,1757635393.359,77,832.0
2025-09-11 17:03:14,1757635394.369,76,877.9;845.7
2025-09-11 17:03:15,1757635395.360,75,835.9
2025-09-11 17:03:16,1757635396.363,75,811.5
2025-09-11 17:03:17,1757635397.353,74,804.7
2025-09-11 17:03:18,1757635398.359,75,765.6;782.2
2025-09-11 17:03:19,1757635399.350,75,796.9
2025-09-11 17:03:20,1757635400.343,75,822.3
2025-09-11 17:03:21,1757635401.339,75,806.6
2025-09-11 17:03:22,1757635402.347,75,821.3
2025-09-11 17:03:23,1757635403.338,75,822.3;804.7
2025-09-11 17:03:25,1757635405.330,74,820.3
2025-09-11 17:03:25,1757635405.331,74,806.6
2025-09-11 17:03:26,1757635406.335,74,819.3
2025-09-11 17:03:27,1757635407.327,74,790.0;796.9
2025-09-11 17:03:28,1757635408.331,74,776.4
2025-09-11 17:03:29,1757635409.325,75,772.5
2025-09-11 17:03:30,1757635410.320,75,761.7;773.4
2025-09-11 17:03:31,1757635411.328,76,788.1
2025-09-11 17:03:32,1757635412.316,76,796.9
2025-09-11 17:03:33,1757635413.319,76,785.2
2025-09-11 17:03:34,1757635414.317,76,825.2;820.3
2025-09-11 17:03:35,1757635415.304,75,783.2
2025-09-11 17:03:36,1757635416.309,75,796.9
2025-09-11 17:03:37,1757635417.312,75,790.0
2025-09-11 17:03:38,1757635418.303,75,804.7;798.8
2025-09-11 17:03:39,1757635419.296,75,802.7
2025-09-11 17:03:40,1757635420.303,75,810.5
2025-09-11 17:03:41,1757635421.289,75,841.8
2025-09-11 17:03:42,1757635422.292,75,808.6;780.3
2025-09-11 17:03:43,1757635423.287,75,788.1
2025-09-11 17:03:44,1757635424.289,75,743.2
2025-09-11 17:03:45,1757635425.294,76,736.3;752.9
2025-09-11 17:03:46,1757635426.281,76,737.3
2025-09-11 17:03:47,1757635427.283,77,744.1
2025-09-11 17:03:48,1757635428.284,77,758.8;776.4
2025-09-11 17:03:49,1757635429.273,78,756.8
2025-09-11 17:03:50,1757635430.266,78,787.1
2025-09-11 17:03:51,1757635431.268,78,786.1
2025-09-11 17:03:52,1757635432.268,77,777.3;777.3
2025-09-11 17:03:54,1757635434.265,77,789.1
2025-09-11 17:03:54,1757635434.266,77,830.1
2025-09-11 17:03:55,1757635435.267,77,831.1
2025-09-11 17:03:56,1757635436.253,76,811.5;813.5
2025-09-11 17:03:57,1757635437.257,76,813.5
2025-09-11 17:03:58,1757635438.253,76,792.0
2025-09-11 17:03:59,1757635439.256,76,780.3
2025-09-11 17:04:00,1757635440.252,76,773.4;810.5
2025-09-11 17:04:01,1757635441.239,76,808.6
2025-09-11 17:04:02,1757635442.237,76,835.0
2025-09-11 17:04:03,1757635443.239,75,823.2
2025-09-11 17:04:04,1757635444.239,75,856.4
2025-09-11 17:04:05,1757635445.241,74,819.3;837.9
2025-09-11 17:04:06,1757635446.230,74,823.2
2025-09-11 17:04:07,1757635447.235,74,817.4
2025-09-11 17:04:08,1757635448.222,74,808.6
2025-09-11 17:04:09,1757635449.226,74,804.7;806.6
2025-09-11 17:04:10,1757635450.217,74,781.2
2025-09-11 17:04:11,1757635451.220,74,798.8
2025-09-11 17:04:12,1757635452.215,74,800.8
2025-09-11 17:04:14,1757635454.219,74,819.3
2025-09-11 17:04:14,1757635454.219,74,804.7;831.1
2025-09-11 17:04:15,1757635455.207,74,839.8
2025-09-11 17:04:16,1757635456.206,74,811.5
2025-09-11 17:04:17,1757635457.203,74,784.2
2025-09-11 17:04:18,1757635458.204,74,793.9;794.9
2025-09-11 17:04:19,1757635459.202,74,786.1
2025-09-11 17:04:20,1757635460.204,75,778.3
2025-09-11 17:04:21,1757635461.191,75,791.0;798.8
2025-09-11 17:04:22,1757635462.191,75,824.2
2025-09-11 17:04:23,1757635463.188,75,802.7
2025-09-11 17:04:24,1757635464.192,75,819.3
2025-09-11 17:04:25,1757635465.190,75,845.7
2025-09-11 17:04:26,1757635466.176,74,820.3;801.8
2025-09-11 17:04:27,1757635467.673,74,804.7
2025-09-11 17:04:28,1757635468.172,74,823.2
2025-09-11 17:04:29,1757635469.176,74,799.8
2025-09-11 17:04:30,1757635470.175,74,825.2
2025-09-11 17:04:31,1757635471.676,74,836.9;860.4
2025-09-11 17:04:32,1757635472.175,74,837.9
2025-09-11 17:04:34,1757635474.164,73,864.3
2025-09-11 17:04:34,1757635474.170,73,850.6
2025-09-11 17:04:35,1757635475.166,73,827.1;789.1
2025-09-11 17:04:36,1757635476.155,73,788.1
